,ResponseId,cue,num_resp,R1,R2,R3
10480,R_2XdmAdUb1UmAqTi,chao geng,2,pretend,fake,NA
10481,R_2XdmAdUb1UmAqTi,chee bai,2,scolding,vulgarity,NA
10482,R_2XdmAdUb1UmAqTi,chiong,1,rush,NA,NA
10483,R_2XdmAdUb1UmAqTi,double confirm,1,very sure,NA,NA
10484,R_2XdmAdUb1UmAqTi,eye power,2,watching,no action,NA
10485,R_2XdmAdUb1UmAqTi,geh geh,2,fake,pretend,NA
10486,R_2XdmAdUb1UmAqTi,hong bao,2,red packets,Chinese new year,NA
10487,R_2XdmAdUb1UmAqTi,ho seh,1,good,NA,NA
10488,R_2XdmAdUb1UmAqTi,huat,2,prosperous,lucky,NA
10489,R_2XdmAdUb1UmAqTi,ini macam,1,like,NA,NA
10490,R_2XdmAdUb1UmAqTi,jiak chao,I don't know this word,NA,NA,NA
10491,R_2XdmAdUb1UmAqTi,Q143,2,hand,leg,NA
10492,R_2XdmAdUb1UmAqTi,kaypoh,1,busybody,NA,NA
10493,R_2XdmAdUb1UmAqTi,kiam,1,salty,NA,NA
10494,R_2XdmAdUb1UmAqTi,kiam pa,1,beat,NA,NA
10495,R_2XdmAdUb1UmAqTi,lao pei huet,I don't know this word,NA,NA,NA
10496,R_2XdmAdUb1UmAqTi,lao sai,1,diarrhoea,NA,NA
10497,R_2XdmAdUb1UmAqTi,liao,1,already,NA,NA
10498,R_2XdmAdUb1UmAqTi,mug,1,study,NA,NA
10499,R_2XdmAdUb1UmAqTi,neh neh pok,1,nipples,NA,NA
10500,R_2XdmAdUb1UmAqTi,nua,2,lazing around,chilling,NA
10501,R_2XdmAdUb1UmAqTi,ORD,3,army,national service,2 years
10502,R_2XdmAdUb1UmAqTi,pak zam,2,injection,needle,NA
10503,R_2XdmAdUb1UmAqTi,pang chance,1,give chance,NA,NA
10504,R_2XdmAdUb1UmAqTi,pang sai,1,shit,NA,NA
10505,R_2XdmAdUb1UmAqTi,pasar malam,3,bazaar,food,stalls
10506,R_2XdmAdUb1UmAqTi,photostat,I don't know this word,NA,NA,NA
10507,R_2XdmAdUb1UmAqTi,pok kai,2,broke,no money,NA
10508,R_2XdmAdUb1UmAqTi,shiok,1,feels good,NA,NA
10509,R_2XdmAdUb1UmAqTi,simi,1,what,NA,NA
10510,R_2XdmAdUb1UmAqTi,sor zai,1,where,NA,NA
10511,R_2XdmAdUb1UmAqTi,sui,1,pretty,NA,NA
10512,R_2XdmAdUb1UmAqTi,tau pok,2,bean curd,squash,NA
10513,R_2XdmAdUb1UmAqTi,up lorry,I don't know this word,NA,NA,NA
10514,R_2XdmAdUb1UmAqTi,white horse,2,prince,son,NA
10515,R_2XdmAdUb1UmAqTi,yandao,2,handsome,good looking,NA
10516,R_2XdmAdUb1UmAqTi,your head,1,anyhow,NA,NA
10517,R_3PnwPQJYVA0eXre,11B,1,Army green card,NA,NA
10518,R_3PnwPQJYVA0eXre,abuden,1,Of course,NA,NA
10519,R_3PnwPQJYVA0eXre,act blur,1,Purposely pretend not to know,NA,NA
10520,R_3PnwPQJYVA0eXre,Ah Beng,1,Gangster,NA,NA
10521,R_3PnwPQJYVA0eXre,ai swee mai m'niah,1,pretty pretty with perfection,NA,NA
10522,R_3PnwPQJYVA0eXre,amacam,I don't know this word,NA,NA,NA
10523,R_3PnwPQJYVA0eXre,bak kwa,1,NA,NA,NA
10524,R_3PnwPQJYVA0eXre,bodoh,2,Dumbo,Stupid person,NA
10525,R_3PnwPQJYVA0eXre,buay,1,Nov,NA,NA
10526,R_3PnwPQJYVA0eXre,buay song,1,Not happy,NA,NA
10527,R_3PnwPQJYVA0eXre,zha bor,1,Girl,NA,NA
10528,R_3PnwPQJYVA0eXre,'cher,1,Headteacher,NA,NA
10529,R_3PnwPQJYVA0eXre,chicken business,1,Trash work,NA,NA
10530,R_3PnwPQJYVA0eXre,chin chai,1,Anything,NA,NA
10531,R_3PnwPQJYVA0eXre,cockanaathan,I don't know this word,NA,NA,NA
10532,R_3PnwPQJYVA0eXre,encik,2,Respectable senior usually of an older generation,Usually male grandfather leader kind of figure,NA
10533,R_3PnwPQJYVA0eXre,get,2,Understand,Click,NA
10534,R_3PnwPQJYVA0eXre,goondu,2,Stupid,Dumb,NA
10535,R_3PnwPQJYVA0eXre,hao lian,1,Proud,NA,NA
10536,R_3PnwPQJYVA0eXre,hum ji,I recognise this word but cannot think of anything,NA,NA,NA
10537,R_3PnwPQJYVA0eXre,jiak,1,Eat,NA,NA
10538,R_3PnwPQJYVA0eXre,jiak zua,I recognise this word but cannot think of anything,NA,NA,NA
10539,R_3PnwPQJYVA0eXre,jia lat,3,Oh shit,Die Liao,Game over
10540,R_3PnwPQJYVA0eXre,kar chng,I recognise this word but cannot think of anything,NA,NA,NA
10541,R_3PnwPQJYVA0eXre,kayu,I don't know this word,NA,NA,NA
10542,R_3PnwPQJYVA0eXre,kong ka kiao,1,NA,NA,NA
10543,R_3PnwPQJYVA0eXre,ku ku jiao,1,NA,NA,NA
10544,R_3PnwPQJYVA0eXre,leh chey,1,Troublesome,NA,NA
10545,R_3PnwPQJYVA0eXre,liddat,1,Like that,NA,NA
10546,R_3PnwPQJYVA0eXre,lor,1,Usually at the end of a sentence to mean no choice,NA,NA
10547,R_3PnwPQJYVA0eXre,lun zun,I recognise this word but cannot think of anything,NA,NA,NA
10548,R_3PnwPQJYVA0eXre,malu,1,embarrassing,NA,NA
10549,R_3PnwPQJYVA0eXre,mang zang,I don't know this word,NA,NA,NA
10550,R_3PnwPQJYVA0eXre,masak-masak,I recognise this word but cannot think of anything,NA,NA,NA
10551,R_3PnwPQJYVA0eXre,neh neh,1,NA,NA,NA
10552,R_3PnwPQJYVA0eXre,Obasan,1,Aunty,NA,NA
10553,R_3PnwPQJYVA0eXre,paiseh,1,Sorry,NA,NA
10554,R_3PnwPQJYVA0eXre,pak chiu cheng,I recognise this word but cannot think of anything,NA,NA,NA
10555,R_3PnwPQJYVA0eXre,pang jio,1,Abandon,NA,NA
10556,R_3PnwPQJYVA0eXre,showflat,I don't know this word,NA,NA,NA
10557,R_3PnwPQJYVA0eXre,suay,1,Unlucky,NA,NA
10558,R_3PnwPQJYVA0eXre,tyco,I don't know this word,NA,NA,NA
10559,R_3PnwPQJYVA0eXre,talk cock,1,Talking nonsense as if sheesh know something,NA,NA
10560,R_3PnwPQJYVA0eXre,tekan,2,Bully,Hard drill,NA
10561,R_3PnwPQJYVA0eXre,tembalik,I don't know this word,NA,NA,NA
10562,R_3PnwPQJYVA0eXre,towkay,1,Boss,NA,NA
10563,R_3PnwPQJYVA0eXre,un,I don't know this word,NA,NA,NA
10564,R_3PnwPQJYVA0eXre,very the,1,Very very,NA,NA
10565,R_3PnwPQJYVA0eXre,xia suay,1,Unlucky,NA,NA
10566,R_3PnwPQJYVA0eXre,yaya papaya,1,Arrogant,NA,NA
10567,R_UXzlZUJFYx69g2Z,11B,1,army card,NA,NA
10568,R_UXzlZUJFYx69g2Z,act cute,NA,NA,NA,NA
10569,R_UXzlZUJFYx69g2Z,agar-ration,1,estimate anyhow,NA,NA
10570,R_UXzlZUJFYx69g2Z,ah gua,1,sissy gay,NA,NA
10571,R_UXzlZUJFYx69g2Z,ai see,I don't know this word,NA,NA,NA
10572,R_UXzlZUJFYx69g2Z,ai tzai,I don't know this word,NA,NA,NA
10573,R_UXzlZUJFYx69g2Z,aiyah,1,something bad happened,NA,NA
10574,R_UXzlZUJFYx69g2Z,amacam,I recognise this word but cannot think of anything,NA,NA,NA
10575,R_UXzlZUJFYx69g2Z,an zhua?,1,what U wan,NA,NA
10576,R_UXzlZUJFYx69g2Z,belanja,1,treat,NA,NA
10577,R_UXzlZUJFYx69g2Z,bo pian,1,no choice,NA,NA
10578,R_UXzlZUJFYx69g2Z,bo liao,1,nothing to do,NA,NA
10579,R_UXzlZUJFYx69g2Z,chao mugger,1,nerd,NA,NA
10580,R_UXzlZUJFYx69g2Z,cheem,1,difficult,NA,NA
10581,R_UXzlZUJFYx69g2Z,chio bu,1,pretty girl,NA,NA
10582,R_UXzlZUJFYx69g2Z,chope,1,reserved,NA,NA
10583,R_UXzlZUJFYx69g2Z,cmi,1,cannot make it,NA,NA
10584,R_UXzlZUJFYx69g2Z,damn,1,very,NA,NA
10585,R_UXzlZUJFYx69g2Z,eeyer,1,GROSS,NA,NA
10586,R_UXzlZUJFYx69g2Z,gabra,I don't know this word,NA,NA,NA
10587,R_UXzlZUJFYx69g2Z,garang,1,bold,NA,NA
10588,R_UXzlZUJFYx69g2Z,gone-case,1,die,NA,NA
10589,R_UXzlZUJFYx69g2Z,handphone,1,phone,NA,NA
10590,R_UXzlZUJFYx69g2Z,jio,1,ask out,NA,NA
10591,R_UXzlZUJFYx69g2Z,kee siao,1,crazy,NA,NA
10592,R_UXzlZUJFYx69g2Z,ki chia,I don't know this word,NA,NA,NA
10593,R_UXzlZUJFYx69g2Z,kong ka kiao,I don't know this word,NA,NA,NA
10594,R_UXzlZUJFYx69g2Z,kopi,1,coffee,NA,NA
10595,R_UXzlZUJFYx69g2Z,limbu,1,me,NA,NA
10596,R_UXzlZUJFYx69g2Z,nia gong,I don't know this word,NA,NA,NA
10597,R_UXzlZUJFYx69g2Z,obiang,1,old fashioned,NA,NA
10598,R_UXzlZUJFYx69g2Z,oso,1,also,NA,NA
10599,R_UXzlZUJFYx69g2Z,owadio,1,ORD,NA,NA
10600,R_UXzlZUJFYx69g2Z,paiseh,1,embarrassed,NA,NA
10601,R_UXzlZUJFYx69g2Z,pak tor,1,dating,NA,NA
10602,R_UXzlZUJFYx69g2Z,pai tao,NA,NA,NA,NA
10603,R_UXzlZUJFYx69g2Z,pundek,1,stupid,NA,NA
10604,R_UXzlZUJFYx69g2Z,sabo,1,sabotage,NA,NA
10605,R_UXzlZUJFYx69g2Z,saman,1,kena fined,NA,NA
10606,R_UXzlZUJFYx69g2Z,sei,NA,NA,NA,NA
10607,R_UXzlZUJFYx69g2Z,see first,NA,NA,NA,NA
10608,R_UXzlZUJFYx69g2Z,shiok,1,nice,NA,NA
10609,R_UXzlZUJFYx69g2Z,sia,I recognise this word but cannot think of anything,NA,NA,NA
10610,R_UXzlZUJFYx69g2Z,sian,1,no mood,NA,NA
10611,R_UXzlZUJFYx69g2Z,siao,1,crazy,NA,NA
10612,R_UXzlZUJFYx69g2Z,sibei,1,very,NA,NA
10613,R_UXzlZUJFYx69g2Z,tan ku ku,1,wait long long,NA,NA
10614,R_UXzlZUJFYx69g2Z,tau pok,1,squeeze the person,NA,NA
10615,R_UXzlZUJFYx69g2Z,tuang,I don't know this word,NA,NA,NA
10616,R_UXzlZUJFYx69g2Z,vomit blood,1,annoyed,NA,NA
10617,R_2EozRyku35xcAQ5,abit,I recognise this word but cannot think of anything,NA,NA,NA
10618,R_2EozRyku35xcAQ5,Ah Seng,1,Gangster,NA,NA
10619,R_2EozRyku35xcAQ5,Ah Huay,1,Girl gangster,NA,NA
10620,R_2EozRyku35xcAQ5,ah tiong,I don't know this word,NA,NA,NA
10621,R_2EozRyku35xcAQ5,ai swee mai m'niah,1,Superficial more than cherish life in hokku,NA,NA
10622,R_2EozRyku35xcAQ5,alamak,1,Denote face palming,NA,NA
10623,R_2EozRyku35xcAQ5,ar,I don't know this word,NA,NA,NA
10624,R_2EozRyku35xcAQ5,ar bo,I don't know this word,NA,NA,NA
10625,R_2EozRyku35xcAQ5,ayam,1,Chicken in Malay,NA,NA
10626,R_2EozRyku35xcAQ5,boleh,1,Can in Malay,NA,NA
10627,R_2EozRyku35xcAQ5,buay,I don't know this word,NA,NA,NA
10628,R_2EozRyku35xcAQ5,chao,I don't know this word,NA,NA,NA
10629,R_2EozRyku35xcAQ5,chao geng,1,Slack off,NA,NA
10630,R_2EozRyku35xcAQ5,chap lau chu,I don't know this word,NA,NA,NA
10631,R_2EozRyku35xcAQ5,cockanaathan,I don't know this word,NA,NA,NA
10632,R_2EozRyku35xcAQ5,dey,I don't know this word,NA,NA,NA
10633,R_2EozRyku35xcAQ5,eeyer,1,Express disgust,NA,NA
10634,R_2EozRyku35xcAQ5,encik,1,Uncle in Malay,NA,NA
10635,R_2EozRyku35xcAQ5,hao lian,1,Over confidentiality,NA,NA
10636,R_2EozRyku35xcAQ5,hong bao,1,Red packet,NA,NA
10637,R_2EozRyku35xcAQ5,hong gan,I don't know this word,NA,NA,NA
10638,R_2EozRyku35xcAQ5,hum ji,I don't know this word,NA,NA,NA
10639,R_2EozRyku35xcAQ5,kee siao,1,Go crazy in hokku,NA,NA
10640,R_2EozRyku35xcAQ5,kiam,I don't know this word,NA,NA,NA
10641,R_2EozRyku35xcAQ5,kopitiam,1,Food court,NA,NA
10642,R_2EozRyku35xcAQ5,lao sai,1,Diarrhoea in hokku,NA,NA
10643,R_2EozRyku35xcAQ5,lagi,1,Good in Malay,NA,NA
10644,R_2EozRyku35xcAQ5,liek boh kiew,1,Don understand  in hokku,NA,NA
10645,R_2EozRyku35xcAQ5,long zhong,1,Everything in hokku,NA,NA
10646,R_2EozRyku35xcAQ5,lor,1,Denote facts obvious statements,NA,NA
10647,R_2EozRyku35xcAQ5,luan,I don't know this word,NA,NA,NA
10648,R_2EozRyku35xcAQ5,makcik,I recognise this word but cannot think of anything,NA,NA,NA
10649,R_2EozRyku35xcAQ5,malu,1,Embarrassed in Malay,NA,NA
10650,R_2EozRyku35xcAQ5,mang zang,1,Frustrated in hokku,NA,NA
10651,R_2EozRyku35xcAQ5,ngeow,1,Stingy,NA,NA
10652,R_2EozRyku35xcAQ5,nia gong de ji dan,1,Hoboken curse word,NA,NA
10653,R_2EozRyku35xcAQ5,Obasan,I recognise this word but cannot think of anything,NA,NA,NA
10654,R_2EozRyku35xcAQ5,orh hor,1,Expression to scold someone for doing something bad,NA,NA
10655,R_2EozRyku35xcAQ5,pai kia,1,Naughty kid,NA,NA
10656,R_2EozRyku35xcAQ5,pak zam,1,Injection in hokku,NA,NA
10657,R_2EozRyku35xcAQ5,pang jio,1,Peeing in hokku,NA,NA
10658,R_2EozRyku35xcAQ5,pariah,I don't know this word,NA,NA,NA
10659,R_2EozRyku35xcAQ5,photostat,I don't know this word,NA,NA,NA
10660,R_2EozRyku35xcAQ5,see me no up,I recognise this word but cannot think of anything,NA,NA,NA
10661,R_2EozRyku35xcAQ5,see you very up,I recognise this word but cannot think of anything,NA,NA,NA
10662,R_2EozRyku35xcAQ5,sian,1,Bored unmotivated,NA,NA
10663,R_2EozRyku35xcAQ5,simi,1,What,NA,NA
10664,R_2EozRyku35xcAQ5,zai,1,Pro impressive,NA,NA
10665,R_2EozRyku35xcAQ5,un,I don't know this word,NA,NA,NA
10666,R_2EozRyku35xcAQ5,white horse,I don't know this word,NA,NA,NA
10667,R_2SJLuN8x9rchYeO,abuden,1,obviously,NA,NA
10668,R_2SJLuN8x9rchYeO,ACBC,I don't know this word,NA,NA,NA
10669,R_2SJLuN8x9rchYeO,action,I recognise this word but cannot think of anything,NA,NA,NA
10670,R_2SJLuN8x9rchYeO,ai see buay see,I recognise this word but cannot think of anything,NA,NA,NA
10671,R_2SJLuN8x9rchYeO,ai sui,I don't know this word,NA,NA,NA
10672,R_2SJLuN8x9rchYeO,bao toh,I don't know this word,NA,NA,NA
10673,R_2SJLuN8x9rchYeO,bo ta bo lan pa,I don't know this word,NA,NA,NA
10674,R_2SJLuN8x9rchYeO,zha bor,1,crazy woman,NA,NA
10675,R_2SJLuN8x9rchYeO,chin chai,I don't know this word,NA,NA,NA
10676,R_2SJLuN8x9rchYeO,chiong,1,speed run,NA,NA
10677,R_2SJLuN8x9rchYeO,chiong sua,I don't know this word,NA,NA,NA
10678,R_2SJLuN8x9rchYeO,da bao,1,takeaway,NA,NA
10679,R_2SJLuN8x9rchYeO,gor chiam tua guay gu chia leng,I don't know this word,NA,NA,NA
10680,R_2SJLuN8x9rchYeO,guai lan,I recognise this word but cannot think of anything,NA,NA,NA
10681,R_2SJLuN8x9rchYeO,handphone,1,mobile phone,NA,NA
10682,R_2SJLuN8x9rchYeO,kampung,1,home,NA,NA
10683,R_2SJLuN8x9rchYeO,kena,1,done for,NA,NA
10684,R_2SJLuN8x9rchYeO,kiasu,1,afraid of losing,NA,NA
10685,R_2SJLuN8x9rchYeO,kopi,1,coffee,NA,NA
10686,R_2SJLuN8x9rchYeO,lah,1,used for emphasis,NA,NA
10687,R_2SJLuN8x9rchYeO,lan jiao,1,a crude curse,NA,NA
10688,R_2SJLuN8x9rchYeO,lao pei huet,I don't know this word,NA,NA,NA
10689,R_2SJLuN8x9rchYeO,leh,I recognise this word but cannot think of anything,NA,NA,NA
10690,R_2SJLuN8x9rchYeO,lombang,1,good deal,NA,NA
10691,R_2SJLuN8x9rchYeO,macam,I recognise this word but cannot think of anything,NA,NA,NA
10692,R_2SJLuN8x9rchYeO,mafan,1,troublesome,NA,NA
10693,R_2SJLuN8x9rchYeO,mah,1,it's just like that,NA,NA
10694,R_2SJLuN8x9rchYeO,mata,1,police,NA,NA
10695,R_2SJLuN8x9rchYeO,no horse run,I don't know this word,NA,NA,NA
10696,R_2SJLuN8x9rchYeO,nua,I don't know this word,NA,NA,NA
10697,R_2SJLuN8x9rchYeO,ownself,1,check,NA,NA
10698,R_2SJLuN8x9rchYeO,pak tor,1,date,NA,NA
10699,R_2SJLuN8x9rchYeO,pok kai,I don't know this word,NA,NA,NA
10700,R_2SJLuN8x9rchYeO,rabz-kebabz,I don't know this word,NA,NA,NA
10701,R_2SJLuN8x9rchYeO,sampat,I recognise this word but cannot think of anything,NA,NA,NA
10702,R_2SJLuN8x9rchYeO,sam seng,I recognise this word but cannot think of anything,NA,NA,NA
10703,R_2SJLuN8x9rchYeO,sibei,2,extremely,used as a curse,NA
10704,R_2SJLuN8x9rchYeO,song,1,angry used with buay,NA,NA
10705,R_2SJLuN8x9rchYeO,sor zai,I don't know this word,NA,NA,NA
10706,R_2SJLuN8x9rchYeO,suay,1,unlucky,NA,NA
10707,R_2SJLuN8x9rchYeO,swee,1,exhilaration,NA,NA
10708,R_2SJLuN8x9rchYeO,swaku,I don't know this word,NA,NA,NA
10709,R_2SJLuN8x9rchYeO,teh,1,tea,NA,NA
10710,R_2SJLuN8x9rchYeO,tekan,1,got saddled with,NA,NA
10711,R_2SJLuN8x9rchYeO,tembalik,1,upside down,NA,NA
10712,R_2SJLuN8x9rchYeO,diam,1,shut up,NA,NA
10713,R_2SJLuN8x9rchYeO,towkay,1,boss,NA,NA
10714,R_2SJLuN8x9rchYeO,twa kee,I don't know this word,NA,NA,NA
10715,R_2SJLuN8x9rchYeO,yandao,I don't know this word,NA,NA,NA
10716,R_2SJLuN8x9rchYeO,zhun,1,precise,NA,NA
10717,R_1Fn8eHuSXxQINQh,action,1,action,NA,NA
10718,R_1Fn8eHuSXxQINQh,agar-ration,2,anyhow,eyeball,NA
10719,R_1Fn8eHuSXxQINQh,Ah Beng,3,guy,vulgar,gangster
10720,R_1Fn8eHuSXxQINQh,Ah Seng,I recognise this word but cannot think of anything,NA,NA,NA
10721,R_1Fn8eHuSXxQINQh,akan datang,1,will come,NA,NA
10722,R_1Fn8eHuSXxQINQh,alamak,1,oh no,NA,NA
10723,R_1Fn8eHuSXxQINQh,ang pow,2,red packet,Chinese new year,NA
10724,R_1Fn8eHuSXxQINQh,an zhua?,2,hokku,what,NA
10725,R_1Fn8eHuSXxQINQh,bo eng,I recognise this word but cannot think of anything,NA,NA,NA
10726,R_1Fn8eHuSXxQINQh,bo jio,2,never invite,leave out,NA
10727,R_1Fn8eHuSXxQINQh,bo zheng hu,I don't know this word,NA,NA,NA
10728,R_1Fn8eHuSXxQINQh,buaya,3,crocodile,sly,cunning
10729,R_1Fn8eHuSXxQINQh,cert,2,birth cert,IC,NA
10730,R_1Fn8eHuSXxQINQh,chim,2,too difficult,vocabulary,NA
10731,R_1Fn8eHuSXxQINQh,chiong sua,I recognise this word but cannot think of anything,NA,NA,NA
10732,R_1Fn8eHuSXxQINQh,chop chop,1,hurry up,NA,NA
10733,R_1Fn8eHuSXxQINQh,double confirm,1,you sure,NA,NA
10734,R_1Fn8eHuSXxQINQh,handphone,1,mobile phone,NA,NA
10735,R_1Fn8eHuSXxQINQh,helication,I don't know this word,NA,NA,NA
10736,R_1Fn8eHuSXxQINQh,ini macam,1,like,NA,NA
10737,R_1Fn8eHuSXxQINQh,jelak,2,greasy,get sick of it,NA
10738,R_1Fn8eHuSXxQINQh,jiak kantang,2,cannot speak Chinese,mix languages,NA
10739,R_1Fn8eHuSXxQINQh,Q143,I don't know this word,NA,NA,NA
10740,R_1Fn8eHuSXxQINQh,kiasu,2,scared to lose out,auntie,NA
10741,R_1Fn8eHuSXxQINQh,koyah,I don't know this word,NA,NA,NA
10742,R_1Fn8eHuSXxQINQh,limpeh,2,your father,rude way of speaking,NA
10743,R_1Fn8eHuSXxQINQh,lor,2,like that,fine,NA
10744,R_1Fn8eHuSXxQINQh,lun zun,1,rough,NA,NA
10745,R_1Fn8eHuSXxQINQh,mafan,2,troublesome,leceh,NA
10746,R_1Fn8eHuSXxQINQh,mug,2,study,oga levels,NA
10747,R_1Fn8eHuSXxQINQh,nia gong,I don't know this word,NA,NA,NA
10748,R_1Fn8eHuSXxQINQh,orbi,2,serves you right,too bad,NA
10749,R_1Fn8eHuSXxQINQh,ORD loh,2,army,ah boys to men,NA
10750,R_1Fn8eHuSXxQINQh,pai kia,2,skip school,vulgar,NA
10751,R_1Fn8eHuSXxQINQh,pak zam,I don't know this word,NA,NA,NA
10752,R_1Fn8eHuSXxQINQh,pang chance,2,give chance,teacher,NA
10753,R_1Fn8eHuSXxQINQh,pang sai,1,shit,NA,NA
10754,R_1Fn8eHuSXxQINQh,pia,1,work hard,NA,NA
10755,R_1Fn8eHuSXxQINQh,pundek,I recognise this word but cannot think of anything,NA,NA,NA
10756,R_1Fn8eHuSXxQINQh,see me no up,I don't know this word,NA,NA,NA
10757,R_1Fn8eHuSXxQINQh,sia,2,you know,end of sentence,NA
10758,R_1Fn8eHuSXxQINQh,sod,I don't know this word,NA,NA,NA
10759,R_1Fn8eHuSXxQINQh,steady pom pi pi,1,we cool,NA,NA
10760,R_1Fn8eHuSXxQINQh,tyco,2,pro,skilled,NA
10761,R_1Fn8eHuSXxQINQh,tak boleh,2,cannot,cmi,NA
10762,R_1Fn8eHuSXxQINQh,toot,1,nerdy,NA,NA
10763,R_1Fn8eHuSXxQINQh,twa kee,I don't know this word,NA,NA,NA
10764,R_1Fn8eHuSXxQINQh,up lorry,I don't know this word,NA,NA,NA
10765,R_1Fn8eHuSXxQINQh,white horse,2,Caucasian,child of influential person,NA
10766,R_1Fn8eHuSXxQINQh,yaya papaya,1,show off,NA,NA
10767,R_rkCCBtMEyontjtn,act blur,2,blur sotong,know but pretend don't know,NA
10768,R_rkCCBtMEyontjtn,Ah Lian,2,Chinese,mynah,NA
10769,R_rkCCBtMEyontjtn,ah tiong,I don't know this word,NA,NA,NA
10770,R_rkCCBtMEyontjtn,balik kampong,2,go back home town,Malaysia,NA
10771,R_rkCCBtMEyontjtn,bo liao,1,don't care la,NA,NA
10772,R_rkCCBtMEyontjtn,bo ta bo lan pa,I don't know this word,NA,NA,NA
10773,R_rkCCBtMEyontjtn,boleh,1,can,NA,NA
10774,R_rkCCBtMEyontjtn,botak,2,NS,bald,NA
10775,R_rkCCBtMEyontjtn,buay pai,I don't know this word,NA,NA,NA
10776,R_rkCCBtMEyontjtn,buay song,1,upset,NA,NA
10777,R_rkCCBtMEyontjtn,cert,1,certificate,NA,NA
10778,R_rkCCBtMEyontjtn,chao geng,2,pretend sick,NS,NA
10779,R_rkCCBtMEyontjtn,dey,2,Indian slang,call someone,NA
10780,R_rkCCBtMEyontjtn,echerley,1,actually....,NA,NA
10781,R_rkCCBtMEyontjtn,encik,2,NS,sir,NA
10782,R_rkCCBtMEyontjtn,gabra,1,chaotic,NA,NA
10783,R_rkCCBtMEyontjtn,geh geh,I don't know this word,NA,NA,NA
10784,R_rkCCBtMEyontjtn,goondu,1,idiot,NA,NA
10785,R_rkCCBtMEyontjtn,hong bao,1,CNY angpow,NA,NA
10786,R_rkCCBtMEyontjtn,kar pak,1,car park,NA,NA
10787,R_rkCCBtMEyontjtn,kayu,2,Indonesia referee,not good at making decision,NA
10788,R_rkCCBtMEyontjtn,koyah,I don't know this word,NA,NA,NA
10789,R_rkCCBtMEyontjtn,limbu,I don't know this word,NA,NA,NA
10790,R_rkCCBtMEyontjtn,long zhong,I don't know this word,NA,NA,NA
10791,R_rkCCBtMEyontjtn,luan,1,very messy,NA,NA
10792,R_rkCCBtMEyontjtn,makcik,2,na si parang,auntie,NA
10793,R_rkCCBtMEyontjtn,masak-masak,2,think carefully,play cooking,NA
10794,R_rkCCBtMEyontjtn,mati,1,die,NA,NA
10795,R_rkCCBtMEyontjtn,mug,2,study hard,Singaporean student,NA
10796,R_rkCCBtMEyontjtn,nia,1,end sentence filler,NA,NA
10797,R_rkCCBtMEyontjtn,pak tor,I don't know this word,NA,NA,NA
10798,R_rkCCBtMEyontjtn,pang jio,1,never invite,NA,NA
10799,R_rkCCBtMEyontjtn,pia,I don't know this word,NA,NA,NA
10800,R_rkCCBtMEyontjtn,pai tao,1,bail on plan with friends,NA,NA
10801,R_rkCCBtMEyontjtn,rabak,2,palatial lor,troublesome,NA
10802,R_rkCCBtMEyontjtn,rabz,1,problematic,NA,NA
10803,R_rkCCBtMEyontjtn,rabz-kebabz,1,palatial,NA,NA
10804,R_rkCCBtMEyontjtn,see you very up,1,admire someone,NA,NA
10805,R_rkCCBtMEyontjtn,showflat,1,bot,NA,NA
10806,R_rkCCBtMEyontjtn,Si mi tai dzi,1,what is going on,NA,NA
10807,R_rkCCBtMEyontjtn,sor zai,1,super super good,NA,NA
10808,R_rkCCBtMEyontjtn,steady pom pi pi,1,agree to a plan,NA,NA
10809,R_rkCCBtMEyontjtn,swee,1,good la,NA,NA
10810,R_rkCCBtMEyontjtn,tak boleh,1,cannot,NA,NA
10811,R_rkCCBtMEyontjtn,tan ku ku,I don't know this word,NA,NA,NA
10812,R_rkCCBtMEyontjtn,tekan,1,pressure,NA,NA
10813,R_rkCCBtMEyontjtn,zai,1,super good,NA,NA
10814,R_rkCCBtMEyontjtn,wayang,1,pretend to show-off,NA,NA
10815,R_rkCCBtMEyontjtn,your head,1,stupid,NA,NA
10816,R_rkCCBtMEyontjtn,zi siao,1,crazy,NA,NA
10817,R_VVAcvPrdchs6OUF,Ah Long,1,loan shark,NA,NA
10818,R_VVAcvPrdchs6OUF,ai see buay see,I recognise this word but cannot think of anything,NA,NA,NA
10819,R_VVAcvPrdchs6OUF,ai swee mai m'niah,I don't know this word,NA,NA,NA
10820,R_VVAcvPrdchs6OUF,aiyoyo,1,oh my goodness,NA,NA
10821,R_VVAcvPrdchs6OUF,ar,I don't know this word,NA,NA,NA
10822,R_VVAcvPrdchs6OUF,ar bo,1,what else,NA,NA
10823,R_VVAcvPrdchs6OUF,ayam,1,chicken,NA,NA
10824,R_VVAcvPrdchs6OUF,belanja,I don't know this word,NA,NA,NA
10825,R_VVAcvPrdchs6OUF,bodoh,1,stupid,NA,NA
10826,R_VVAcvPrdchs6OUF,bo beh zao,I don't know this word,NA,NA,NA
10827,R_VVAcvPrdchs6OUF,bo chap,1,don't care,NA,NA
10828,R_VVAcvPrdchs6OUF,bo geh,I don't know this word,NA,NA,NA
10829,R_VVAcvPrdchs6OUF,bo tao boh beh,I don't know this word,NA,NA,NA
10830,R_VVAcvPrdchs6OUF,catch no ball,I don't know this word,NA,NA,NA
10831,R_VVAcvPrdchs6OUF,chap lau chu,I don't know this word,NA,NA,NA
10832,R_VVAcvPrdchs6OUF,zha bor,1,woman,NA,NA
